draw_id,draw_date,prize_class,match_code,description_en,short_label,winners,payout_eur,total_paid_eur
624,2023-03-14,10,3+0,Match 3 + 0 Euro numbers,3 + 0,40923,17.1,699783.3
624,2023-03-14,11,1+2,Match 1 + 2 Euro numbers,1 + 2,74148,11.8,874946.4
624,2023-03-14,12,2+1,Match 2 + 1 Euro number,2 + 1,260286,10.1,2628888.6
625,2023-03-17,1,5+2,Match 5 + 2 Euro numbers,5 + 2,0,0.0,0.0
625,2023-03-17,2,5+1,Match 5 + 1 Euro number,5 + 1,3,645095.6,1935286.8
625,2023-03-17,3,5+0,Match 5 + 0 Euro numbers,5 + 0,12,90950.9,1091410.8
625,2023-03-17,4,4+2,Match 4 + 2 Euro numbers,4 + 2,39,4616.0,180024.0
625,2023-03-17,5,4+1,Match 4 + 1 Euro number,4 + 1,779,288.8,224975.2
625,2023-03-17,6,3+2,Match 3 + 2 Euro numbers,3 + 2,1547,160.0,247520.0
625,2023-03-17,7,4+0,Match 4 + 0 Euro numbers,4 + 0,1914,94.0,179916.0
625,2023-03-17,8,2+2,Match 2 + 2 Euro numbers,2 + 2,22264,25.7,572184.8
625,2023-03-17,9,3+1,Match 3 + 1 Euro number,3 + 1,32604,19.6,639038.4
625,2023-03-17,10,3+0,Match 3 + 0 Euro numbers,3 + 0,76510,15.8,1208858.0
625,2023-03-17,11,1+2,Match 1 + 2 Euro numbers,1 + 2,115768,13.1,1516560.8
625,2023-03-17,12,2+1,Match 2 + 1 Euro number,2 + 1,451857,10.1,4563755.7
626,2023-03-21,1,5+2,Match 5 + 2 Euro numbers,5 + 2,0,0.0,0.0
626,2023-03-21,2,5+1,Match 5 + 1 Euro number,5 + 1,0,0.0,0.0
626,2023-03-21,3,5+0,Match 5 + 0 Euro numbers,5 + 0,5,138175.2,690876.0
626,2023-03-21,4,4+2,Match 4 + 2 Euro numbers,4 + 2,24,4748.2,113956.8
626,2023-03-21,5,4+1,Match 4 + 1 Euro number,4 + 1,489,291.3,142445.7
626,2023-03-21,6,3+2,Match 3 + 2 Euro numbers,3 + 2,1215,128.9,156613.5
626,2023-03-21,7,4+0,Match 4 + 0 Euro numbers,4 + 0,965,118.0,113870.0
626,2023-03-21,8,2+2,Match 2 + 2 Euro numbers,2 + 2,16472,22.0,362384.0
626,2023-03-21,9,3+1,Match 3 + 1 Euro number,3 + 1,22275,18.2,405405.0
626,2023-03-21,10,3+0,Match 3 + 0 Euro numbers,3 + 0,44561,17.2,766449.2
626,2023-03-21,11,1+2,Match 1 + 2 Euro numbers,1 + 2,84297,11.4,960985.8
626,2023-03-21,12,2+1,Match 2 + 1 Euro number,2 + 1,316869,9.1,2883507.9
627,2023-03-24,1,5+2,Match 5 + 2 Euro numbers,5 + 2,0,0.0,0.0
627,2023-03-24,2,5+1,Match 5 + 1 Euro number,5 + 1,5,663892.6,3319463.0
627,2023-03-24,3,5+0,Match 5 + 0 Euro numbers,5 + 0,9,131238.4,1181145.6
627,2023-03-24,4,4+2,Match 4 + 2 Euro numbers,4 + 2,45,4329.5,194827.5
627,2023-03-24,5,4+1,Match 4 + 1 Euro number,4 + 1,798,305.1,243469.8
627,2023-03-24,6,3+2,Match 3 + 2 Euro numbers,3 + 2,2395,112.9,270395.5
627,2023-03-24,7,4+0,Match 4 + 0 Euro numbers,4 + 0,1702,112.9,192155.8
627,2023-03-24,8,2+2,Match 2 + 2 Euro numbers,2 + 2,35457,17.8,631134.6
627,2023-03-24,9,3+1,Match 3 + 1 Euro number,3 + 1,38076,17.8,677752.8
627,2023-03-24,10,3+0,Match 3 + 0 Euro numbers,3 + 0,75946,17.3,1313865.8
627,2023-03-24,11,1+2,Match 1 + 2 Euro numbers,1 + 2,183281,8.9,1631200.9
627,2023-03-24,12,2+1,Match 2 + 1 Euro number,2 + 1,549653,8.9,4891911.7
628,2023-03-28,1,5+2,Match 5 + 2 Euro numbers,5 + 2,1,73860867.7,73860867.7
628,2023-03-28,2,5+1,Match 5 + 1 Euro number,5 + 1,0,0.0,0.0
628,2023-03-28,3,5+0,Match 5 + 0 Euro numbers,5 + 0,2,399236.6,798473.2
628,2023-03-28,4,4+2,Match 4 + 2 Euro numbers,4 + 2,13,10131.3,131706.9
628,2023-03-28,5,4+1,Match 4 + 1 Euro number,4 + 1,455,361.8,164619.0
628,2023-03-28,6,3+2,Match 3 + 2 Euro numbers,3 + 2,820,220.8,181056.0
628,2023-03-28,7,4+0,Match 4 + 0 Euro numbers,4 + 0,1238,106.3,131599.4
628,2023-03-28,8,2+2,Match 2 + 2 Euro numbers,2 + 2,12333,34.0,419322.0
628,2023-03-28,9,3+1,Match 3 + 1 Euro number,3 + 1,19664,23.8,468003.2
628,2023-03-28,10,3+0,Match 3 + 0 Euro numbers,3 + 0,57446,16.2,930625.2
628,2023-03-28,11,1+2,Match 1 + 2 Euro numbers,1 + 2,65751,16.2,1065166.2
628,2023-03-28,12,2+1,Match 2 + 1 Euro number,2 + 1,289664,11.5,3331136.0
629,2023-03-31,1,5+2,Match 5 + 2 Euro numbers,5 + 2,1,10000000.0,10000000.0
629,2023-03-31,2,5+1,Match 5 + 1 Euro number,5 + 1,1,3029225.3,3029225.3
629,2023-03-31,3,5+0,Match 5 + 0 Euro numbers,5 + 0,6,151644.8,909868.8
629,2023-03-31,4,4+2,Match 4 + 2 Euro numbers,4 + 2,18,8337.8,150080.4
629,2023-03-31,5,4+1,Match 4 + 1 Euro number,4 + 1,455,412.3,187596.5
629,2023-03-31,6,3+2,Match 3 + 2 Euro numbers,3 + 2,846,243.9,206339.4
629,2023-03-31,7,4+0,Match 4 + 0 Euro numbers,4 + 0,1161,129.2,150001.2
629,2023-03-31,8,2+2,Match 2 + 2 Euro numbers,2 + 2,12493,38.2,477232.6
629,2023-03-31,9,3+1,Match 3 + 1 Euro number,3 + 1,22490,23.7,533013.0
629,2023-03-31,10,3+0,Match 3 + 0 Euro numbers,3 + 0,60036,18.0,1080648.0
629,2023-03-31,11,1+2,Match 1 + 2 Euro numbers,1 + 2,66307,18.0,1193526.0
629,2023-03-31,12,2+1,Match 2 + 1 Euro number,2 + 1,337657,11.2,3781758.4
630,2023-04-04,1,5+2,Match 5 + 2 Euro numbers,5 + 2,0,0.0,0.0
630,2023-04-04,2,5+1,Match 5 + 1 Euro number,5 + 1,1,928599.1,928599.1
630,2023-04-04,3,5+0,Match 5 + 0 Euro numbers,5 + 0,7,74812.3,523686.1
630,2023-04-04,4,4+2,Match 4 + 2 Euro numbers,4 + 2,31,2786.4,86378.4
630,2023-04-04,5,4+1,Match 4 + 1 Euro number,4 + 1,477,226.3,107945.1
630,2023-04-04,6,3+2,Match 3 + 2 Euro numbers,3 + 2,964,123.2,118764.8
630,2023-04-04,7,4+0,Match 4 + 0 Euro numbers,4 + 0,781,110.6,86378.6
630,2023-04-04,8,2+2,Match 2 + 2 Euro numbers,2 + 2,12090,22.7,274443.0
630,2023-04-04,9,3+1,Match 3 + 1 Euro number,3 + 1,20088,15.6,313372.8
630,2023-04-04,10,3+0,Match 3 + 0 Euro numbers,3 + 0,37006,15.6,577293.6
630,2023-04-04,11,1+2,Match 1 + 2 Euro numbers,1 + 2,60932,11.9,725090.8
630,2023-04-04,12,2+1,Match 2 + 1 Euro number,2 + 1,260689,8.4,2189787.6
631,2023-04-07,1,5+2,Match 5 + 2 Euro numbers,5 + 2,0,0.0,0.0
631,2023-04-07,2,5+1,Match 5 + 1 Euro number,5 + 1,3,524739.4,1574218.2
631,2023-04-07,3,5+0,Match 5 + 0 Euro numbers,5 + 0,9,98642.8,887785.2
631,2023-04-07,4,4+2,Match 4 + 2 Euro numbers,4 + 2,48,3050.8,146438.4
631,2023-04-07,5,4+1,Match 4 + 1 Euro number,4 + 1,708,258.5,183018.0
631,2023-04-07,6,3+2,Match 3 + 2 Euro numbers,3 + 2,1459,138.0,201342.0
631,2023-04-07,7,4+0,Match 4 + 0 Euro numbers,4 + 0,1544,94.8,146371.2
631,2023-04-07,8,2+2,Match 2 + 2 Euro numbers,2 + 2,19266,24.2,466237.2
631,2023-04-07,9,3+1,Match 3 + 1 Euro number,3 + 1,26245,19.8,519651.0
631,2023-04-07,10,3+0,Match 3 + 0 Euro numbers,3 + 0,59313,16.6,984595.8
631,2023-04-07,11,1+2,Match 1 + 2 Euro numbers,1 + 2,100308,12.3,1233788.4
631,2023-04-07,12,2+1,Match 2 + 1 Euro number,2 + 1,356553,10.4,3708151.2
632,2023-04-11,1,5+2,Match 5 + 2 Euro numbers,5 + 2,0,0.0,0.0
632,2023-04-11,2,5+1,Match 5 + 1 Euro number,5 + 1,1,922748.0,922748.0
632,2023-04-11,3,5+0,Match 5 + 0 Euro numbers,5 + 0,4,130096.7,520386.8
632,2023-04-11,4,4+2,Match 4 + 2 Euro numbers,4 + 2,22,3901.6,85835.2
632,2023-04-11,5,4+1,Match 4 + 1 Euro number,4 + 1,437,245.5,107283.5
632,2023-04-11,6,3+2,Match 3 + 2 Euro numbers,3 + 2,922,128.0,118016.0
632,2023-04-11,7,4+0,Match 4 + 0 Euro numbers,4 + 0,838,102.4,85811.2
632,2023-04-11,8,2+2,Match 2 + 2 Euro numbers,2 + 2,12267,22.3,273554.1
632,2023-04-11,9,3+1,Match 3 + 1 Euro number,3 + 1,17903,17.1,306141.3
632,2023-04-11,10,3+0,Match 3 + 0 Euro numbers,3 + 0,33742,17.1,576988.2
632,2023-04-11,11,1+2,Match 1 + 2 Euro numbers,1 + 2,63256,11.4,721118.4
632,2023-04-11,12,2+1,Match 2 + 1 Euro number,2 + 1,247721,8.7,2155172.7
633,2023-04-14,1,5+2,Match 5 + 2 Euro numbers,5 + 2,0,0.0,0.0
633,2023-04-14,2,5+1,Match 5 + 1 Euro number,5 + 1,5,343280.1,1716400.5
633,2023-04-14,3,5+0,Match 5 + 0 Euro numbers,5 + 0,11,87997.2,967969.2
633,2023-04-14,4,4+2,Match 4 + 2 Euro numbers,4 + 2,29,5505.6,159662.4
633,2023-04-14,5,4+1,Match 4 + 1 Euro number,4 + 1,711,280.7,199577.7
633,2023-04-14,6,3+2,Match 3 + 2 Euro numbers,3 + 2,1073,204.6,219535.8
633,2023-04-14,7,4+0,Match 4 + 0 Euro numbers,4 + 0,1977,80.7,159543.9
633,2023-04-14,8,2+2,Match 2 + 2 Euro numbers,2 + 2,15214,33.4,508147.6
633,2023-04-14,9,3+1,Match 3 + 1 Euro number,3 + 1,30146,18.8,566744.8
633,2023-04-14,10,3+0,Match 3 + 0 Euro numbers,3 + 0,85340,15.0,1280100.0
633,2023-04-14,11,1+2,Match 1 + 2 Euro numbers,1 + 2,75557,15.0,1133355.0
633,2023-04-14,12,2+1,Match 2 + 1 Euro number,2 + 1,393173,10.3,4049681.9
634,2023-04-18,1,5+2,Match 5 + 2 Euro numbers,5 + 2,0,0.0,0.0
634,2023-04-18,2,5+1,Match 5 + 1 Euro number,5 + 1,2,533282.3,1066564.6
634,2023-04-18,3,5+0,Match 5 + 0 Euro numbers,5 + 0,5,120298.5,601492.5
634,2023-04-18,4,4+2,Match 4 + 2 Euro numbers,4 + 2,25,3968.6,99215.0
634,2023-04-18,5,4+1,Match 4 + 1 Euro number,4 + 1,389,318.8,124013.2
634,2023-04-18,6,3+2,Match 3 + 2 Euro numbers,3 + 2,854,159.7,136383.8
634,2023-04-18,7,4+0,Match 4 + 0 Euro numbers,4 + 0,980,101.2,99176.0
634,2023-04-18,8,2+2,Match 2 + 2 Euro numbers,2 + 2,12054,26.2,315814.8
634,2023-04-18,9,3+1,Match 3 + 1 Euro number,3 + 1,16598,21.2,351877.6
634,2023-04-18,10,3+0,Match 3 + 0 Euro numbers,3 + 0,38014,17.6,669046.4
634,2023-04-18,11,1+2,Match 1 + 2 Euro numbers,1 + 2,64136,13.0,833768.0
634,2023-04-18,12,2+1,Match 2 + 1 Euro number,2 + 1,232760,10.8,2513808.0
635,2023-04-21,1,5+2,Match 5 + 2 Euro numbers,5 + 2,0,0.0,0.0
635,2023-04-21,2,5+1,Match 5 + 1 Euro number,5 + 1,1,1780701.2,1780701.2
635,2023-04-21,3,5+0,Match 5 + 0 Euro numbers,5 + 0,5,200846.5,1004232.5
635,2023-04-21,4,4+2,Match 4 + 2 Euro numbers,4 + 2,25,6625.8,165645.0
635,2023-04-21,5,4+1,Match 4 + 1 Euro number,4 + 1,550,376.4,207020.0
635,2023-04-21,6,3+2,Match 3 + 2 Euro numbers,3 + 2,1735,134.4,233184.0
635,2023-04-21,7,4+0,Match 4 + 0 Euro numbers,4 + 0,1191,134.4,160070.4
635,2023-04-21,8,2+2,Match 2 + 2 Euro numbers,2 + 2,26194,20.1,526499.4
635,2023-04-21,9,3+1,Match 3 + 1 Euro number,3 + 1,29400,20.0,588000.0
635,2023-04-21,10,3+0,Match 3 + 0 Euro numbers,3 + 0,58148,19.2,1116441.6
635,2023-04-21,11,1+2,Match 1 + 2 Euro numbers,1 + 2,143141,9.7,1388467.7
635,2023-04-21,12,2+1,Match 2 + 1 Euro number,2 + 1,444502,9.4,4178318.8
636,2023-04-25,1,5+2,Match 5 + 2 Euro numbers,5 + 2,1,46857546.2,46857546.2
636,2023-04-25,2,5+1,Match 5 + 1 Euro number,5 + 1,1,1185033.1,1185033.1
636,2023-04-25,3,5+0,Match 5 + 0 Euro numbers,5 + 0,4,167075.8,668303.2
636,2023-04-25,4,4+2,Match 4 + 2 Euro numbers,4 + 2,19,5801.8,110234.2
636,2023-04-25,5,4+1,Match 4 + 1 Euro number,4 + 1,422,326.5,137783.0
636,2023-04-25,6,3+2,Match 3 + 2 Euro numbers,3 + 2,994,152.4,151485.6
636,2023-04-25,7,4+0,Match 4 + 0 Euro numbers,4 + 0,880,125.2,110176.0
636,2023-04-25,8,2+2,Match 2 + 2 Euro numbers,2 + 2,13685,25.6,350336.0
636,2023-04-25,9,3+1,Match 3 + 1 Euro number,3 + 1,20159,19.4,391084.6
636,2023-04-25,10,3+0,Match 3 + 0 Euro numbers,3 + 0,44293,16.7,739693.1
636,2023-04-25,11,1+2,Match 1 + 2 Euro numbers,1 + 2,69420,13.3,923286.0
636,2023-04-25,12,2+1,Match 2 + 1 Euro number,2 + 1,293244,9.5,2785818.0
637,2023-04-28,1,5+2,Match 5 + 2 Euro numbers,5 + 2,0,0.0,0.0
637,2023-04-28,2,5+1,Match 5 + 1 Euro number,5 + 1,5,313679.1,1568395.5
637,2023-04-28,3,5+0,Match 5 + 0 Euro numbers,5 + 0,4,221125.5,884502.0
637,2023-04-28,4,4+2,Match 4 + 2 Euro numbers,4 + 2,28,5210.6,145896.8
637,2023-04-28,5,4+1,Match 4 + 1 Euro number,4 + 1,586,311.2,182363.2
637,2023-04-28,6,3+2,Match 3 + 2 Euro numbers,3 + 2,1291,155.3,200492.3
637,2023-04-28,7,4+0,Match 4 + 0 Euro numbers,4 + 0,1199,121.6,145798.4
637,2023-04-28,8,2+2,Match 2 + 2 Euro numbers,2 + 2,19109,24.3,464348.7
637,2023-04-28,9,3+1,Match 3 + 1 Euro number,3 + 1,27795,18.6,516987.0
637,2023-04-28,10,3+0,Match 3 + 0 Euro numbers,3 + 0,57161,17.2,983169.2
637,2023-04-28,11,1+2,Match 1 + 2 Euro numbers,1 + 2,101177,12.1,1224241.7
637,2023-04-28,12,2+1,Match 2 + 1 Euro number,2 + 1,413155,8.9,3677079.5
638,2023-05-02,1,5+2,Match 5 + 2 Euro numbers,5 + 2,1,13654127.0,13654127.0
638,2023-05-02,2,5+1,Match 5 + 1 Euro number,5 + 1,1,872930.3,872930.3
638,2023-05-02,3,5+0,Match 5 + 0 Euro numbers,5 + 0,7,70327.4,492291.8
638,2023-05-02,4,4+2,Match 4 + 2 Euro numbers,4 + 2,24,3383.4,81201.6
638,2023-05-02,5,4+1,Match 4 + 1 Euro number,4 + 1,270,375.9,101493.0
638,2023-05-02,6,3+2,Match 3 + 2 Euro numbers,3 + 2,714,156.3,111598.2
638,2023-05-02,7,4+0,Match 4 + 0 Euro numbers,4 + 0,1153,70.4,81171.2
638,2023-05-02,8,2+2,Match 2 + 2 Euro numbers,2 + 2,8281,31.2,258367.2
638,2023-05-02,9,3+1,Match 3 + 1 Euro number,3 + 1,11840,24.4,288896.0
638,2023-05-02,10,3+0,Match 3 + 0 Euro numbers,3 + 0,44728,14.7,657501.6
638,2023-05-02,11,1+2,Match 1 + 2 Euro numbers,1 + 2,39107,14.7,574872.9
638,2023-05-02,12,2+1,Match 2 + 1 Euro number,2 + 1,172241,11.9,2049667.9
639,2023-05-05,1,5+2,Match 5 + 2 Euro numbers,5 + 2,0,0.0,0.0
639,2023-05-05,2,5+1,Match 5 + 1 Euro number,5 + 1,1,1510609.6,1510609.6
639,2023-05-05,3,5+0,Match 5 + 0 Euro numbers,5 + 0,11,77446.6,851912.6
639,2023-05-05,4,4+2,Match 4 + 2 Euro numbers,4 + 2,36,3903.3,140518.8
639,2023-05-05,5,4+1,Match 4 + 1 Euro number,4 + 1,565,310.8,175602.0
639,2023-05-05,6,3+2,Match 3 + 2 Euro numbers,3 + 2,1369,141.1,193165.9
639,2023-05-05,7,4+0,Match 4 + 0 Euro numbers,4 + 0,1102,127.5,140505.0
639,2023-05-05,8,2+2,Match 2 + 2 Euro numbers,2 + 2,20568,21.7,446325.6
639,2023-05-05,9,3+1,Match 3 + 1 Euro number,3 + 1,25058,19.9,498654.2
639,2023-05-05,10,3+0,Match 3 + 0 Euro numbers,3 + 0,51358,18.4,944987.2
639,2023-05-05,11,1+2,Match 1 + 2 Euro numbers,1 + 2,106141,11.1,1178165.1
639,2023-05-05,12,2+1,Match 2 + 1 Euro number,2 + 1,390735,9.1,3555688.5
640,2023-05-09,1,5+2,Match 5 + 2 Euro numbers,5 + 2,0,0.0,0.0
640,2023-05-09,2,5+1,Match 5 + 1 Euro number,5 + 1,2,454431.8,908863.6
640,2023-05-09,3,5+0,Match 5 + 0 Euro numbers,5 + 0,9,56950.7,512556.3
640,2023-05-09,4,4+2,Match 4 + 2 Euro numbers,4 + 2,13,6503.4,84544.2
640,2023-05-09,5,4+1,Match 4 + 1 Euro number,4 + 1,377,280.3,105673.1
640,2023-05-09,6,3+2,Match 3 + 2 Euro numbers,3 + 2,664,175.0,116200.0
640,2023-05-09,7,4+0,Match 4 + 0 Euro numbers,4 + 0,750,112.7,84525.0
640,2023-05-09,8,2+2,Match 2 + 2 Euro numbers,2 + 2,10125,26.6,269325.0
640,2023-05-09,9,3+1,Match 3 + 1 Euro number,3 + 1,15964,18.8,300123.2
640,2023-05-09,10,3+0,Match 3 + 0 Euro numbers,3 + 0,31463,18.1,569480.3
640,2023-05-09,11,1+2,Match 1 + 2 Euro numbers,1 + 2,52984,13.4,709985.6
640,2023-05-09,12,2+1,Match 2 + 1 Euro number,2 + 1,239202,8.9,2128897.8
641,2023-05-12,1,5+2,Match 5 + 2 Euro numbers,5 + 2,0,0.0,0.0
641,2023-05-12,2,5+1,Match 5 + 1 Euro number,5 + 1,5,325560.5,1627802.5
641,2023-05-12,3,5+0,Match 5 + 0 Euro numbers,5 + 0,3,306001.6,918004.8
641,2023-05-12,4,4+2,Match 4 + 2 Euro numbers,4 + 2,28,5407.9,151421.2
641,2023-05-12,5,4+1,Match 4 + 1 Euro number,4 + 1,510,371.1,189261.0
641,2023-05-12,6,3+2,Match 3 + 2 Euro numbers,3 + 2,1700,132.0,224400.0
641,2023-05-12,7,4+0,Match 4 + 0 Euro numbers,4 + 0,1023,132.0,135036.0
641,2023-05-12,8,2+2,Match 2 + 2 Euro numbers,2 + 2,27403,19.3,528877.9
641,2023-05-12,9,3+1,Match 3 + 1 Euro number,3 + 1,25857,19.3,499040.1
641,2023-05-12,10,3+0,Match 3 + 0 Euro numbers,3 + 0,52287,19.3,1009139.1
641,2023-05-12,11,1+2,Match 1 + 2 Euro numbers,1 + 2,150846,9.3,1402867.8
641,2023-05-12,12,2+1,Match 2 + 1 Euro number,2 + 1,398921,9.3,3709965.3
642,2023-05-16,1,5+2,Match 5 + 2 Euro numbers,5 + 2,0,0.0,0.0
642,2023-05-16,2,5+1,Match 5 + 1 Euro number,5 + 1,0,0.0,0.0
642,2023-05-16,3,5+0,Match 5 + 0 Euro numbers,5 + 0,4,143281.4,573125.6
642,2023-05-16,4,4+2,Match 4 + 2 Euro numbers,4 + 2,17,5560.9,94535.3
642,2023-05-16,5,4+1,Match 4 + 1 Euro number,4 + 1,289,408.8,118143.2
642,2023-05-16,6,3+2,Match 3 + 2 Euro numbers,3 + 2,800,163.4,130720.0
642,2023-05-16,7,4+0,Match 4 + 0 Euro numbers,4 + 0,574,163.4,93791.6
642,2023-05-16,8,2+2,Match 2 + 2 Euro numbers,2 + 2,13274,23.2,307956.8
642,2023-05-16,9,3+1,Match 3 + 1 Euro number,3 + 1,14166,23.2,328651.2
642,2023-05-16,10,3+0,Match 3 + 0 Euro numbers,3 + 0,29307,21.7,635961.9
642,2023-05-16,11,1+2,Match 1 + 2 Euro numbers,1 + 2,78849,10.6,835799.4
642,2023-05-16,12,2+1,Match 2 + 1 Euro number,2 + 1,221377,10.6,2346596.2
643,2023-05-19,1,5+2,Match 5 + 2 Euro numbers,5 + 2,0,0.0,0.0
643,2023-05-19,2,5+1,Match 5 + 1 Euro number,5 + 1,3,905688.5,2717065.5
643,2023-05-19,3,5+0,Match 5 + 0 Euro numbers,5 + 0,10,95917.2,959172.0
643,2023-05-19,4,4+2,Match 4 + 2 Euro numbers,4 + 2,28,5650.5,158214.0
643,2023-05-19,5,4+1,Match 4 + 1 Euro number,4 + 1,686,288.2,197705.2
643,2023-05-19,6,3+2,Match 3 + 2 Euro numbers,3 + 2,973,223.5,217465.5
643,2023-05-19,7,4+0,Match 4 + 0 Euro numbers,4 + 0,1799,87.9,158132.1
643,2023-05-19,8,2+2,Match 2 + 2 Euro numbers,2 + 2,13578,37.1,503743.8
643,2023-05-19,9,3+1,Match 3 + 1 Euro number,3 + 1,28780,19.5,561210.0
643,2023-05-19,10,3+0,Match 3 + 0 Euro numbers,3 + 0,73435,16.5,1211677.5
643,2023-05-19,11,1+2,Match 1 + 2 Euro numbers,1 + 2,71783,16.5,1184419.5
643,2023-05-19,12,2+1,Match 2 + 1 Euro number,2 + 1,387055,10.3,3986666.5
644,2023-05-23,1,5+2,Match 5 + 2 Euro numbers,5 + 2,0,0.0,0.0
644,2023-05-23,2,5+1,Match 5 + 1 Euro number,5 + 1,1,1095941.7,1095941.7
644,2023-05-23,3,5+0,Match 5 + 0 Euro numbers,5 + 0,2,309030.0,618060.0
644,2023-05-23,4,4+2,Match 4 + 2 Euro numbers,4 + 2,13,7842.1,101947.3
644,2023-05-23,5,4+1,Match 4 + 1 Euro number,4 + 1,416,306.3,127420.8
644,2023-05-23,6,3+2,Match 3 + 2 Euro numbers,3 + 2,911,153.8,140111.8
644,2023-05-23,7,4+0,Match 4 + 0 Euro numbers,4 + 0,760,134.1,101916.0
644,2023-05-23,8,2+2,Match 2 + 2 Euro numbers,2 + 2,13019,24.9,324173.1
644,2023-05-23,9,3+1,Match 3 + 1 Euro number,3 + 1,19541,18.5,361508.5
644,2023-05-23,10,3+0,Match 3 + 0 Euro numbers,3 + 0,37325,18.4,686780.0
644,2023-05-23,11,1+2,Match 1 + 2 Euro numbers,1 + 2,66334,12.9,855708.6
644,2023-05-23,12,2+1,Match 2 + 1 Euro number,2 + 1,288023,8.9,2563404.7
645,2023-05-26,1,5+2,Match 5 + 2 Euro numbers,5 + 2,0,0.0,0.0
645,2023-05-26,2,5+1,Match 5 + 1 Euro number,5 + 1,4,459981.2,1839924.8
645,2023-05-26,3,5+0,Match 5 + 0 Euro numbers,5 + 0,6,172938.6,1037631.6
645,2023-05-26,4,4+2,Match 4 + 2 Euro numbers,4 + 2,35,4890.1,171153.5
645,2023-05-26,5,4+1,Match 4 + 1 Euro number,4 + 1,519,412.2,213931.8
645,2023-05-26,6,3+2,Match 3 + 2 Euro numbers,3 + 2,1744,141.3,246427.2
645,2023-05-26,7,4+0,Match 4 + 0 Euro numbers,4 + 0,1131,141.3,159810.3
645,2023-05-26,8,2+2,Match 2 + 2 Euro numbers,2 + 2,27234,21.3,580084.2
645,2023-05-26,9,3+1,Match 3 + 1 Euro number,3 + 1,26982,21.3,574716.6
645,2023-05-26,10,3+0,Match 3 + 0 Euro numbers,3 + 0,56632,20.4,1155292.8
645,2023-05-26,11,1+2,Match 1 + 2 Euro numbers,1 + 2,156424,9.9,1548597.6
645,2023-05-26,12,2+1,Match 2 + 1 Euro number,2 + 1,424169,9.9,4199273.1
646,2023-05-30,1,5+2,Match 5 + 2 Euro numbers,5 + 2,0,0.0,0.0
646,2023-05-30,2,5+1,Match 5 + 1 Euro number,5 + 1,3,383874.1,1151622.3
646,2023-05-30,3,5+0,Match 5 + 0 Euro numbers,5 + 0,5,129892.3,649461.5
646,2023-05-30,4,4+2,Match 4 + 2 Euro numbers,4 + 2,24,4463.6,107126.4
646,2023-05-30,5,4+1,Match 4 + 1 Euro number,4 + 1,458,292.3,133873.4
646,2023-05-30,6,3+2,Match 3 + 2 Euro numbers,3 + 2,998,147.5,147205.0
646,2023-05-30,7,4+0,Match 4 + 0 Euro numbers,4 + 0,975,109.8,107055.0
646,2023-05-30,8,2+2,Match 2 + 2 Euro numbers,2 + 2,13962,24.4,340672.8
646,2023-05-30,9,3+1,Match 3 + 1 Euro number,3 + 1,20842,18.3,381408.6
646,2023-05-30,10,3+0,Match 3 + 0 Euro numbers,3 + 0,42927,16.8,721173.6
646,2023-05-30,11,1+2,Match 1 + 2 Euro numbers,1 + 2,72679,12.4,901219.6
646,2023-05-30,12,2+1,Match 2 + 1 Euro number,2 + 1,295786,9.1,2691652.6
647,2023-06-02,1,5+2,Match 5 + 2 Euro numbers,5 + 2,0,0.0,0.0
647,2023-06-02,2,5+1,Match 5 + 1 Euro number,5 + 1,5,418181.9,2090909.5
647,2023-06-02,3,5+0,Match 5 + 0 Euro numbers,5 + 0,13,90705.8,1179175.4
647,2023-06-02,4,4+2,Match 4 + 2 Euro numbers,4 + 2,35,5557.2,194502.0
647,2023-06-02,5,4+1,Match 4 + 1 Euro number,4 + 1,721,337.2,243121.2
647,2023-06-02,6,3+2,Match 3 + 2 Euro numbers,3 + 2,1346,198.6,267315.6
647,2023-06-02,7,4+0,Match 4 + 0 Euro numbers,4 + 0,1944,100.0,194400.0
647,2023-06-02,8,2+2,Match 2 + 2 Euro numbers,2 + 2,18849,32.8,618247.2
647,2023-06-02,9,3+1,Match 3 + 1 Euro number,3 + 1,32495,21.3,692143.5
647,2023-06-02,10,3+0,Match 3 + 0 Euro numbers,3 + 0,86903,15.8,1373067.4
647,2023-06-02,11,1+2,Match 1 + 2 Euro numbers,1 + 2,99085,15.8,1565543.0
647,2023-06-02,12,2+1,Match 2 + 1 Euro number,2 + 1,470847,10.4,4896808.8
648,2023-06-06,1,5+2,Match 5 + 2 Euro numbers,5 + 2,0,0.0,0.0
648,2023-06-06,2,5+1,Match 5 + 1 Euro number,5 + 1,4,379055.2,1516220.8
648,2023-06-06,3,5+0,Match 5 + 0 Euro numbers,5 + 0,4,213769.5,855078.0
648,2023-06-06,4,4+2,Match 4 + 2 Euro numbers,4 + 2,38,3711.6,141040.8
648,2023-06-06,5,4+1,Match 4 + 1 Euro number,4 + 1,720,244.8,176256.0
648,2023-06-06,6,3+2,Match 3 + 2 Euro numbers,3 + 2,1556,124.6,193877.6
648,2023-06-06,7,4+0,Match 4 + 0 Euro numbers,4 + 0,1591,88.6,140962.6
648,2023-06-06,8,2+2,Match 2 + 2 Euro numbers,2 + 2,21211,21.1,447552.1
648,2023-06-06,9,3+1,Match 3 + 1 Euro number,3 + 1,30742,16.3,501094.6
